event_id,student_id,query,filter_used,clicked,searched_at
1118,103,machine learning,False,True,2025-05-09 09:28:00
1119,7,ethics,True,True,2025-05-03 18:33:00
1120,109,machine learning,True,True,2025-05-18 16:00:00
1121,52,machine learning,True,False,2025-05-13 12:30:00
1122,148,databases,False,False,2025-05-15 17:33:00
1123,49,electronics,False,False,2025-05-05 16:43:00
1124,93,electronics,True,True,2025-05-03 21:25:00
1125,5,electronics,True,True,2025-05-18 08:33:00
1126,113,ethics,True,False,2025-05-01 19:32:00
1127,200,programming,False,True,2025-05-12 10:02:00
1128,123,mathematics,True,True,2025-05-16 21:18:00
1129,15,biology,True,True,2025-05-24 15:38:00
1130,98,electronics,True,True,2025-05-14 09:42:00
1131,14,mathematics,True,True,2025-05-27 17:59:00
1132,1,programming,True,True,2025-05-16 16:47:00
1133,93,biology,True,True,2025-05-02 10:22:00
1134,171,statistics,True,True,2025-05-23 18:39:00
1135,45,databases,True,True,2025-05-20 15:23:00
1136,160,ethics,False,False,2025-05-22 19:41:00
1137,170,statistics,False,True,2025-05-28 17:27:00
1138,83,ethics,False,False,2025-05-24 12:16:00
1139,195,electronics,True,True,2025-05-22 18:10:00
1140,15,programming,True,True,2025-05-12 20:46:00
1141,55,biology,True,True,2025-05-03 11:15:00
1142,118,statistics,False,False,2025-05-28 15:50:00
1143,109,ethics,False,True,2025-05-13 16:07:00
1144,191,mathematics,False,True,2025-05-27 16:20:00
1145,88,ethics,True,True,2025-05-10 17:42:00
1146,12,machine learning,False,False,2025-05-17 16:05:00
1147,71,mathematics,True,True,2025-05-07 21:51:00
1148,87,mathematics,False,True,2025-05-22 13:28:00
1149,66,machine learning,True,True,2025-05-07 10:16:00
1150,96,ethics,False,True,2025-05-24 17:06:00
1151,25,mathematics,False,True,2025-05-23 16:23:00
1152,178,electronics,False,False,2025-05-14 18:27:00
1153,131,biology,False,False,2025-05-20 11:52:00
1154,43,machine learning,True,True,2025-05-04 16:42:00
1155,54,statistics,True,False,2025-05-21 12:44:00
1156,137,databases,True,False,2025-05-05 18:54:00
1157,108,ethics,True,True,2025-05-22 10:00:00
1158,86,databases,False,True,2025-05-27 17:33:00
1159,124,programming,False,False,2025-05-23 17:09:00
1160,17,ethics,False,False,2025-05-22 12:38:00
1161,187,machine learning,False,False,2025-05-01 12:11:00
1162,150,programming,True,True,2025-05-16 19:35:00
1163,65,databases,False,False,2025-05-03 12:27:00
1164,21,mathematics,True,True,2025-05-26 12:22:00
1165,37,machine learning,False,False,2025-05-15 21:53:00
1166,110,ethics,False,False,2025-05-19 16:33:00
1167,119,electronics,False,True,2025-05-11 16:16:00
1168,116,statistics,False,False,2025-05-09 08:07:00
1169,157,statistics,False,True,2025-05-14 08:44:00
1170,85,ethics,False,False,2025-05-11 18:04:00
1171,179,statistics,False,True,2025-05-17 17:01:00
1172,29,electronics,True,True,2025-05-26 12:30:00
1173,155,biology,True,False,2025-05-14 09:58:00
1174,18,machine learning,False,True,2025-05-05 19:08:00
1175,180,mathematics,False,False,2025-05-26 15:01:00
1176,169,mathematics,True,True,2025-05-28 13:14:00
1177,27,databases,True,True,2025-05-15 18:59:00
1178,77,ethics,True,True,2025-05-22 10:51:00
1179,167,programming,False,False,2025-05-18 14:40:00
1180,167,biology,True,True,2025-05-14 11:55:00
1181,17,programming,False,True,2025-05-07 16:44:00
1182,4,ethics,True,False,2025-05-18 20:51:00
1183,13,biology,False,False,2025-05-23 12:22:00
1184,160,machine learning,False,True,2025-05-13 11:22:00
1185,111,programming,True,False,2025-05-17 08:10:00
1186,161,databases,False,False,2025-05-11 10:04:00
1187,44,machine learning,False,False,2025-05-14 17:02:00
1188,81,machine learning,False,False,2025-05-19 19:38:00
1189,135,databases,False,True,2025-05-23 21:34:00
1190,74,databases,True,True,2025-05-02 11:05:00
1191,172,ethics,True,False,2025-05-03 20:46:00
1192,194,databases,False,True,2025-05-01 11:55:00
1193,111,electronics,False,False,2025-05-05 20:28:00
1194,192,machine learning,True,True,2025-05-18 19:42:00
1195,200,ethics,True,True,2025-05-24 14:01:00
1196,185,ethics,True,True,2025-05-15 16:14:00
1197,69,mathematics,True,True,2025-05-14 10:42:00
1198,138,biology,True,True,2025-05-27 21:48:00
1199,194,biology,False,False,2025-05-16 11:21:00
1200,109,databases,True,False,2025-05-28 20:54:00
1201,116,mathematics,True,False,2025-05-02 12:21:00
1202,55,ethics,True,True,2025-05-07 08:08:00
1203,199,databases,True,False,2025-05-06 16:22:00
1204,115,databases,False,True,2025-05-26 12:02:00
1205,196,biology,False,True,2025-05-11 12:58:00
1206,106,statistics,False,False,2025-05-19 20:28:00
1207,118,programming,False,True,2025-05-14 15:35:00
1208,138,machine learning,False,True,2025-05-21 20:55:00
1209,74,statistics,True,False,2025-05-17 14:53:00
1210,88,electronics,True,True,2025-05-17 18:59:00
1211,68,statistics,False,False,2025-05-07 10:45:00
1212,46,databases,False,True,2025-05-10 16:38:00
1213,85,ethics,True,True,2025-05-01 08:42:00
1214,109,electronics,False,True,2025-05-11 17:53:00
1215,152,databases,False,True,2025-05-14 12:02:00
1216,125,biology,True,False,2025-05-07 08:05:00
1217,33,statistics,False,True,2025-05-19 16:01:00
1218,178,ethics,True,False,2025-05-03 21:48:00
1219,97,biology,True,True,2025-05-14 16:39:00
1220,14,programming,True,False,2025-05-02 16:43:00
1221,5,statistics,False,True,2025-05-07 15:17:00
1222,51,databases,True,True,2025-05-21 18:28:00
1223,126,programming,True,False,2025-05-11 14:23:00
1224,156,ethics,True,False,2025-05-23 17:42:00
1225,76,biology,True,True,2025-05-20 17:23:00
1226,95,statistics,True,True,2025-05-23 18:24:00
1227,35,ethics,False,False,2025-05-04 12:32:00
1228,94,electronics,False,False,2025-05-03 16:14:00
1229,160,biology,True,True,2025-05-05 19:54:00
1230,170,mathematics,False,True,2025-05-15 18:49:00
1231,136,programming,False,False,2025-05-13 18:20:00
1232,25,databases,False,False,2025-05-03 12:53:00
1233,96,biology,True,False,2025-05-05 08:51:00
1234,53,databases,True,False,2025-05-16 18:24:00
1235,196,statistics,False,True,2025-05-01 16:46:00
1236,199,mathematics,False,True,2025-05-07 21:46:00
1237,93,programming,False,True,2025-05-26 10:47:00
1238,73,databases,False,True,2025-05-19 11:49:00
1239,112,mathematics,True,False,2025-05-19 12:05:00
1240,46,mathematics,False,True,2025-05-12 19:53:00
1241,169,biology,True,True,2025-05-19 17:03:00
1242,182,ethics,True,False,2025-05-20 12:05:00
1243,35,databases,False,False,2025-05-11 12:26:00
1244,3,programming,True,False,2025-05-26 09:13:00
1245,78,statistics,False,False,2025-05-09 20:32:00
1246,182,statistics,True,True,2025-05-20 20:43:00
1247,160,ethics,True,True,2025-05-14 16:26:00
1248,23,databases,True,True,2025-05-04 20:07:00
1249,39,programming,True,True,2025-05-23 19:13:00
1250,129,programming,True,True,2025-05-10 17:54:00
1251,79,mathematics,False,True,2025-05-18 16:41:00
1252,136,machine learning,False,False,2025-05-10 20:23:00
1253,41,programming,True,False,2025-05-22 17:55:00
1254,152,statistics,True,True,2025-05-07 13:25:00
1255,144,programming,False,False,2025-05-15 10:14:00
1256,195,machine learning,True,False,2025-05-16 08:19:00
1257,183,ethics,False,False,2025-05-03 08:54:00
1258,168,programming,True,True,2025-05-20 09:56:00
1259,130,mathematics,False,False,2025-05-11 21:55:00
1260,8,databases,True,False,2025-05-01 20:56:00
1261,64,biology,True,False,2025-05-14 08:31:00
1262,20,machine learning,True,True,2025-05-12 08:52:00
1263,184,databases,True,True,2025-05-12 19:55:00
1264,168,machine learning,True,True,2025-05-25 19:13:00
1265,31,ethics,True,False,2025-05-21 16:46:00
1266,20,mathematics,True,False,2025-05-11 20:56:00
1267,177,mathematics,False,False,2025-05-07 20:54:00
1268,147,statistics,False,False,2025-05-02 14:25:00
1269,119,electronics,True,True,2025-05-13 17:55:00
1270,102,databases,True,True,2025-05-25 11:13:00
1271,177,programming,True,True,2025-05-24 18:20:00
1272,134,ethics,False,False,2025-05-28 09:17:00
1273,168,statistics,True,True,2025-05-06 11:19:00
1274,56,machine learning,False,False,2025-05-11 16:49:00
1275,126,statistics,True,False,2025-05-20 18:10:00
1276,63,mathematics,True,True,2025-05-27 17:31:00
1277,48,biology,True,False,2025-05-18 21:44:00
1278,37,biology,False,False,2025-05-24 12:22:00
1279,81,programming,False,True,2025-05-19 14:50:00
1280,7,databases,False,False,2025-05-25 20:15:00
1281,110,statistics,True,True,2025-05-18 19:31:00
1282,51,statistics,True,True,2025-05-05 11:34:00
1283,5,machine learning,True,False,2025-05-09 15:23:00
1284,133,electronics,True,True,2025-05-17 14:47:00
1285,123,machine learning,False,True,2025-05-08 15:49:00
1286,23,programming,True,True,2025-05-15 13:22:00
1287,44,mathematics,False,False,2025-05-04 12:22:00
1288,132,programming,True,True,2025-05-24 20:17:00
1289,65,databases,False,True,2025-05-18 09:45:00
1290,80,programming,False,False,2025-05-03 14:34:00
1291,98,mathematics,True,True,2025-05-28 11:56:00
1292,97,databases,True,True,2025-05-13 19:47:00
1293,6,electronics,False,True,2025-05-13 13:58:00
1294,67,statistics,True,True,2025-05-13 16:48:00
1295,66,statistics,False,False,2025-05-16 15:05:00
1296,69,electronics,False,True,2025-05-21 18:20:00
1297,72,biology,False,False,2025-05-22 14:50:00
1298,109,mathematics,True,True,2025-05-28 09:05:00
1299,154,databases,False,False,2025-05-05 15:49:00
1300,39,machine learning,False,False,2025-05-26 17:30:00
1301,69,ethics,False,False,2025-05-24 21:51:00
1302,54,biology,True,True,2025-05-22 20:55:00
1303,15,ethics,False,True,2025-05-01 20:37:00
1304,50,programming,True,False,2025-05-14 18:58:00
1305,93,statistics,True,True,2025-05-14 20:44:00
1306,67,mathematics,False,False,2025-05-08 12:52:00
1307,136,statistics,False,False,2025-05-28 19:30:00
1308,119,databases,True,False,2025-05-26 15:59:00
1309,147,biology,True,False,2025-05-23 09:19:00
1310,47,electronics,False,True,2025-05-20 19:24:00
1311,110,programming,False,True,2025-05-24 20:44:00
1312,122,biology,False,False,2025-05-28 14:08:00
1313,122,mathematics,True,True,2025-05-04 14:59:00
1314,191,programming,False,False,2025-05-21 15:13:00
1315,70,electronics,True,True,2025-05-23 20:20:00
1316,150,programming,True,True,2025-05-27 14:45:00
1317,55,machine learning,False,False,2025-05-09 19:32:00
1318,156,mathematics,True,True,2025-05-02 09:28:00
1319,4,programming,True,False,2025-05-05 18:45:00
1320,160,ethics,True,False,2025-05-13 09:47:00
1321,190,electronics,True,False,2025-05-18 12:05:00
1322,179,statistics,False,True,2025-05-11 19:22:00
1323,199,statistics,True,False,2025-05-21 11:30:00
1324,44,biology,False,False,2025-05-28 14:42:00
1325,126,statistics,False,False,2025-05-02 10:26:00
1326,84,ethics,True,False,2025-05-04 21:05:00
1327,88,programming,False,True,2025-05-27 16:55:00
1328,120,electronics,False,False,2025-05-03 19:59:00
1329,1,programming,True,True,2025-05-14 09:04:00
1330,77,machine learning,False,True,2025-05-23 18:05:00
1331,27,statistics,False,False,2025-05-02 20:36:00
1332,118,electronics,True,True,2025-05-28 15:13:00
1333,188,biology,False,False,2025-05-23 10:15:00
1334,128,electronics,False,False,2025-05-18 18:53:00
1335,187,ethics,True,True,2025-05-18 16:56:00
1336,31,databases,False,True,2025-05-11 09:10:00
1337,23,mathematics,False,False,2025-05-18 10:48:00
1338,43,mathematics,True,True,2025-05-20 14:42:00
1339,104,machine learning,True,True,2025-05-12 19:53:00
1340,53,biology,False,True,2025-05-15 09:26:00
1341,79,databases,True,False,2025-05-04 20:45:00
1342,1,ethics,False,True,2025-05-01 21:48:00
1343,192,ethics,False,False,2025-05-02 20:15:00
1344,125,machine learning,False,True,2025-05-23 19:48:00
1345,112,statistics,False,False,2025-05-06 08:31:00
1346,193,statistics,False,False,2025-05-09 16:17:00
1347,153,machine learning,True,False,2025-05-16 19:19:00
1348,139,databases,True,True,2025-05-20 14:22:00
1349,16,electronics,False,False,2025-05-26 13:25:00
1350,82,machine learning,True,True,2025-05-12 18:17:00
1351,23,programming,False,False,2025-05-15 17:17:00
1352,128,mathematics,True,True,2025-05-07 12:21:00
1353,196,databases,True,True,2025-05-14 10:25:00
1354,157,statistics,False,True,2025-05-05 21:47:00
1355,100,biology,False,False,2025-05-06 13:28:00
1356,58,mathematics,True,True,2025-05-15 20:49:00
1357,67,machine learning,False,True,2025-05-08 13:05:00
1358,111,databases,False,True,2025-05-09 15:25:00
1359,191,biology,True,True,2025-05-23 16:12:00
1360,124,mathematics,False,False,2025-05-02 19:51:00
1361,92,machine learning,False,False,2025-05-24 20:26:00
1362,154,ethics,False,True,2025-05-14 11:13:00
1363,67,biology,True,True,2025-05-23 14:10:00
1364,198,ethics,False,False,2025-05-05 20:53:00
1365,57,biology,True,True,2025-05-25 17:13:00
1366,27,ethics,True,False,2025-05-27 20:46:00
1367,179,electronics,False,True,2025-05-05 18:13:00
1368,65,ethics,False,True,2025-05-01 12:12:00
1369,49,programming,True,False,2025-05-21 18:34:00
1370,132,machine learning,True,True,2025-05-21 20:05:00
1371,33,mathematics,True,True,2025-05-09 15:14:00
1372,113,biology,True,True,2025-05-25 18:43:00
1373,30,machine learning,True,True,2025-05-18 08:57:00
1374,168,biology,False,True,2025-05-10 12:46:00
1375,177,statistics,True,True,2025-05-15 17:42:00
1376,41,statistics,True,True,2025-05-23 10:40:00
1377,116,machine learning,True,False,2025-05-17 16:23:00
1378,158,databases,True,False,2025-05-17 16:13:00
1379,163,ethics,False,True,2025-05-20 17:29:00
1380,174,statistics,False,False,2025-05-03 19:23:00
1381,6,biology,True,True,2025-05-25 17:52:00
1382,173,biology,True,True,2025-05-25 09:43:00
1383,176,mathematics,False,True,2025-05-13 14:27:00
1384,189,mathematics,False,True,2025-05-13 18:29:00
1385,58,ethics,False,False,2025-05-03 21:19:00
1386,146,statistics,False,False,2025-05-05 16:37:00
1387,92,mathematics,False,True,2025-05-08 16:21:00
1388,48,machine learning,True,False,2025-05-06 10:06:00
1389,84,statistics,True,False,2025-05-22 15:18:00
1390,53,statistics,False,False,2025-05-20 17:16:00
1391,158,mathematics,True,True,2025-05-07 16:36:00
1392,90,machine learning,True,False,2025-05-12 14:49:00
1393,170,ethics,False,True,2025-05-02 16:31:00
1394,56,programming,True,True,2025-05-01 18:09:00
1395,189,statistics,False,False,2025-05-13 18:24:00
1396,57,biology,False,False,2025-05-24 14:42:00
1397,119,databases,True,False,2025-05-06 19:13:00
1398,73,statistics,False,False,2025-05-20 09:27:00
1399,171,programming,True,False,2025-05-02 17:00:00
1400,78,mathematics,False,False,2025-05-24 15:13:00
1401,191,ethics,True,True,2025-05-25 20:35:00
1402,147,ethics,False,True,2025-05-17 13:39:00
1403,93,ethics,False,True,2025-05-14 20:03:00
1404,158,ethics,False,False,2025-05-04 14:18:00
1405,198,programming,False,False,2025-05-01 12:22:00
1406,193,electronics,True,True,2025-05-14 14:36:00
1407,77,statistics,True,True,2025-05-23 11:34:00
1408,113,biology,False,False,2025-05-05 16:36:00
1409,8,biology,False,True,2025-05-03 16:12:00
1410,114,ethics,False,False,2025-05-15 09:37:00
1411,136,statistics,False,False,2025-05-15 12:15:00
1412,68,machine learning,True,True,2025-05-17 13:39:00
1413,55,biology,False,True,2025-05-02 10:15:00
1414,12,machine learning,False,False,2025-05-09 14:51:00
1415,156,statistics,False,True,2025-05-10 20:55:00
1416,60,biology,True,True,2025-05-06 09:11:00
1417,27,statistics,False,True,2025-05-17 15:04:00
1418,2,biology,False,True,2025-05-28 12:26:00
1419,160,electronics,True,True,2025-05-19 20:03:00
1420,55,electronics,True,True,2025-05-15 14:47:00
1421,150,programming,True,False,2025-05-14 09:11:00
1422,46,statistics,True,True,2025-05-24 17:52:00
1423,175,biology,True,True,2025-05-18 20:26:00
1424,182,programming,False,False,2025-05-21 17:57:00
1425,164,electronics,True,False,2025-05-04 13:33:00
1426,155,databases,True,True,2025-05-28 16:26:00
1427,183,programming,False,True,2025-05-27 11:32:00
1428,81,mathematics,True,True,2025-05-06 17:21:00
1429,124,programming,True,True,2025-05-01 09:11:00
1430,76,programming,False,False,2025-05-18 09:58:00
1431,96,programming,False,True,2025-05-20 12:38:00
1432,146,machine learning,False,True,2025-05-21 20:46:00
1433,96,programming,True,True,2025-05-19 09:42:00
1434,190,machine learning,False,True,2025-05-18 15:05:00
1435,129,programming,True,False,2025-05-16 08:34:00
1436,3,databases,False,False,2025-05-20 21:13:00
1437,182,biology,True,False,2025-05-01 15:58:00
1438,180,databases,True,True,2025-05-19 11:13:00
1439,36,biology,True,True,2025-05-06 10:02:00
1440,145,electronics,False,False,2025-05-02 18:03:00
1441,55,ethics,True,False,2025-05-16 13:33:00
1442,143,ethics,True,True,2025-05-09 16:00:00
1443,100,databases,True,True,2025-05-14 20:47:00
1444,34,mathematics,False,False,2025-05-13 17:53:00
1445,95,ethics,False,False,2025-05-22 09:10:00
1446,29,programming,True,True,2025-05-18 09:57:00
1447,32,statistics,False,True,2025-05-28 18:39:00
1448,156,databases,False,True,2025-05-11 13:37:00
1449,191,databases,False,False,2025-05-02 14:50:00
1450,39,biology,True,False,2025-05-20 14:35:00
1451,169,programming,False,False,2025-05-28 08:56:00
1452,150,machine learning,False,False,2025-05-28 16:03:00
1453,74,programming,True,True,2025-05-03 10:48:00
1454,13,mathematics,False,False,2025-05-17 09:25:00
1455,71,mathematics,False,False,2025-05-09 12:47:00
1456,105,programming,False,False,2025-05-23 17:31:00
1457,27,statistics,True,False,2025-05-09 14:36:00
1458,84,biology,True,True,2025-05-01 21:25:00
1459,3,biology,False,False,2025-05-27 16:02:00
1460,106,ethics,False,False,2025-05-09 13:25:00
1461,111,biology,False,True,2025-05-19 18:02:00
1462,125,electronics,True,True,2025-05-03 12:09:00
1463,171,biology,False,True,2025-05-15 21:41:00
1464,114,statistics,False,True,2025-05-22 20:40:00
1465,137,machine learning,True,True,2025-05-20 09:56:00
1466,154,programming,False,True,2025-05-13 21:18:00
1467,127,machine learning,True,False,2025-05-04 15:18:00
1468,173,biology,False,False,2025-05-19 08:08:00
1469,176,ethics,True,True,2025-05-13 09:07:00
1470,195,machine learning,True,True,2025-05-14 08:49:00
1471,49,electronics,True,True,2025-05-26 14:56:00
1472,141,machine learning,False,False,2025-05-16 18:02:00
1473,32,ethics,True,True,2025-05-24 15:52:00
1474,176,biology,True,True,2025-05-27 15:08:00
1475,53,biology,True,False,2025-05-05 12:11:00
1476,52,machine learning,True,True,2025-05-27 08:00:00
1477,134,electronics,True,False,2025-05-20 14:56:00
1478,17,mathematics,True,True,2025-05-11 20:09:00
1479,3,statistics,False,False,2025-05-11 11:49:00
1480,23,electronics,True,True,2025-05-12 14:01:00
1481,85,statistics,False,False,2025-05-10 18:09:00
1482,63,programming,True,False,2025-05-01 17:05:00
1483,38,electronics,False,False,2025-05-24 11:46:00
1484,28,programming,False,True,2025-05-09 21:01:00
1485,138,statistics,False,False,2025-05-09 19:58:00
1486,51,ethics,False,False,2025-05-19 20:34:00
1487,39,databases,False,True,2025-05-04 09:27:00
1488,136,ethics,True,True,2025-05-20 17:55:00
1489,175,programming,False,False,2025-05-21 08:02:00
1490,175,electronics,False,True,2025-05-06 14:22:00
1491,119,machine learning,False,False,2025-05-26 11:43:00
1492,86,electronics,True,True,2025-05-25 21:22:00
1493,33,electronics,True,False,2025-05-17 16:34:00
1494,37,ethics,True,False,2025-05-27 18:09:00
1495,81,databases,True,False,2025-05-21 13:12:00
1496,84,databases,True,False,2025-05-18 08:21:00
1497,12,biology,False,True,2025-05-08 16:47:00
1498,135,databases,True,False,2025-05-01 12:28:00
1499,102,machine learning,True,True,2025-05-23 08:34:00
1500,33,electronics,False,False,2025-05-11 19:44:00
